yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3314
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4810
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2343
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Efeler,3230
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Cukurova,2695
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3687
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,3059
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,3464
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3016
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Kepez,2844
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2554
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Kepez,3034
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4615
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4095
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3029
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3593
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5221
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3420
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Seyhan,2958
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4569
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,2645
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Kepez,2828
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3229
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2877
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2711
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4348
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Kepez,3091
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4765
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,4901
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2812
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,2794
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,3434
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3100
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3739
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3131
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2775
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4281
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,2766
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3095
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Kecioren,3496
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2527
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,2055
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,2945
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,2576
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4960
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Kecioren,3958
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4436
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3539
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,2788
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3037
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2347
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,5238
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4788
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,3928
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4983
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3156
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,5000
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Kepez,3139
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3472
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,3024
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2917
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4001
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2444
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4971
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4919
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4506
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,3226
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,2842
Yerinde,30,"Hayir, standart yeterli",3,Adana,Seyhan,2623
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4090
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3755
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4106
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3640
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4368
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3749
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4114
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4029
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4116
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,4754
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3416
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4663
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3864
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3793
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3325
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,2895
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2695
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Efeler,3008
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2784
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Nazilli,2661
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2810
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5370
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Efeler,2993
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3844
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Kecioren,3760
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3472
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3920
Yerinde,10,"Hayir, standart yeterli",3,Adana,Seyhan,2237
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2492
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4664
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,4578
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3168
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3376
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5089
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3337
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4225
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2930
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Efeler,3420
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3223
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3558
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4741
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3653
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Cukurova,2551
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3195
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4803
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2544
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4800
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3586
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2858
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5211
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Seyhan,2865
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3031
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3225
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,4694
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Kecioren,3983
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4250
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4686
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2252
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4242
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3061
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3419
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2865
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,5146
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3650
Yerinde,40,"Hayir, standart yeterli",1,Adana,Seyhan,2578
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2544
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3368
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3116
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Cankaya,4106
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,2223
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3681
Yerinde,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4419
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Cukurova,2582
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,3034
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3176
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3218
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3637
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,2925
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3337
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3615
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2651
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Nazilli,2925
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3860
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3123
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3539
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3364
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5242
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,4782
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3294
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2168
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,3473
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3175
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3984
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4182
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Nazilli,3358
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4330
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,3958
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,2888
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2913
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,2674
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2770
Yerinde,20,"Hayir, standart yeterli",1,Adana,Cukurova,2280
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4656
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2892
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Nazilli,3375
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3240
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3909
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,2611
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4378
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3545
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,3019
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4959
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,2969
Yerinde,40,"Hayir, standart yeterli",2,Adana,Cukurova,2701
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3538
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3073
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2881
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4588
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2715
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,3877
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3607
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,4073
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4585
Yerinde,30,"Hayir, standart yeterli",1,Adana,Cukurova,2346
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2607
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,2835
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3551
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,2904
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2930
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3976
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3974
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,4634
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3909
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3099
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3463
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Nazilli,2807
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4637
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3507
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4688
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,3545
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Efeler,3310
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,4332
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3530
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,3001
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4421
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3106
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3219
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4400
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5044
Yerinde,30,"Hayir, standart yeterli",3,Adana,Seyhan,2699
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3641
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3358
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Kepez,3005
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Kecioren,4042
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3791
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Kepez,2780
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2475
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2894
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5028
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4736
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2897
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2600
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3095
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3309
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,4982
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3175
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4536
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4914
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3178
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3396
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3367
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,2473
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,3047
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,3021
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3413
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Kecioren,4209
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3590
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,2623
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3219
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3144
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,2573
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3717
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4557
Yerinde,10,"Hayir, standart yeterli",4,Adana,Cukurova,2463
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2662
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3734
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2586
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2644
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Efeler,3090
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3084
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4900
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4189
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2808
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3583
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3141
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2429
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,2621
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Cankaya,3889
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3755
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Efeler,2307
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5000
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,2573
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2852
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4847
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3197
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3110
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Kepez,2883
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,2600
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3453
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,3830
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,2035
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3329
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Nazilli,2987
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3160
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5510
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3376
Yerinde,40,"Hayir, standart yeterli",3,Adana,Cukurova,2840
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3302
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3798
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3173
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3744
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4913
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4864
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3135
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,2959
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3448
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4212
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3691
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,2418
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2551
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3060
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3120
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4143
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3237
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3016
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3046
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3479
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,5227
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3625
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,4511
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3719
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3500
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,2436
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3873
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Nazilli,2646
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4433
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4398
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3119
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,2304
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4826
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,2905
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2778
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3164
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3742
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4364
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5025
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2693
Yerinde,40,"Hayir, standart yeterli",4,Adana,Seyhan,3097
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3386
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,3334
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5196
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4279
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4995
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3652
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Efeler,3249
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3422
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2519
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2843
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3648
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2735
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3866
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3841
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3840
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3716
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,4279
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,5055
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4481
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5056
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,3116
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3554
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3028
