yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5442
Yerinde,45,"Hayir, standart yeterli",3,Ankara,Cankaya,3968
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3379
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3190
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3277
Yikamaci,25,"Hayir, standart yeterli",4,Antalya,Kepez,3614
Yikamaci,50,"Hayir, standart yeterli",3,Ankara,Mamak,4376
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3090
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,2963
Yikamaci,45,"Hayir, standart yeterli",4,Adana,Seyhan,3471
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,3076
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Kepez,3000
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5275
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3462
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3396
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3943
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3132
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5170
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2449
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3922
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3340
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Seyhan,3100
Yerinde,45,"Hayir, standart yeterli",3,Istanbul,Besiktas,5031
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3179
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Konyaalti,3499
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3562
Yikamaci,15,"Hayir, standart yeterli",2,Adana,Seyhan,2479
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Besiktas,4836
Yerinde,35,"Hayir, standart yeterli",2,Istanbul,Besiktas,4587
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,4952
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Efeler,2282
Yikamaci,35,"Hayir, standart yeterli",4,Antalya,Kepez,3788
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Efeler,2467
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3958
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2714
Yikamaci,35,"Hayir, standart yeterli",2,Istanbul,Besiktas,4984
Yerinde,35,"Hayir, standart yeterli",1,Adana,Cukurova,2495
Yerinde,50,"Hayir, standart yeterli",2,Antalya,Kepez,3410
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2463
Yerinde,50,"Hayir, standart yeterli",1,Ankara,Mamak,3818
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3628
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3423
Yikamaci,45,"Hayir, standart yeterli",1,Ankara,Kecioren,3908
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2876
Yikamaci,35,"Hayir, standart yeterli",2,Ankara,Kecioren,3966
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Cukurova,3010
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4118
Yikamaci,15,"Hayir, standart yeterli",2,Adana,Seyhan,2455
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4271
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Soke,2942
Yikamaci,45,"Hayir, standart yeterli",4,Istanbul,Besiktas,5420
Yerinde,45,"Hayir, standart yeterli",3,Adana,Yuregir,3060
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,4313
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,4541
Yerinde,50,"Hayir, standart yeterli",2,Adana,Cukurova,2937
Yikamaci,15,"Hayir, standart yeterli",2,Antalya,Konyaalti,3099
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2209
Yerinde,25,"Hayir, standart yeterli",3,Ankara,Cankaya,3697
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Sisli,4671
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3906
Yerinde,45,"Hayir, standart yeterli",1,Adana,Seyhan,2602
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3509
Yikamaci,35,"Hayir, standart yeterli",2,Ankara,Kecioren,3977
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3831
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2707
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Mamak,3607
Yerinde,50,"Hayir, standart yeterli",1,Ankara,Cankaya,3833
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Efeler,2941
Yikamaci,45,"Hayir, standart yeterli",1,Ankara,Cankaya,3946
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4899
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Konyaalti,2768
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3614
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5367
Yikamaci,35,"Hayir, standart yeterli",2,Antalya,Konyaalti,3387
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,2988
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,3950
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3634
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3549
Yikamaci,25,"Hayir, standart yeterli",1,Antalya,Kepez,3072
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3258
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,4758
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2860
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Nazilli,3194
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Konyaalti,3251
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,2100
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2828
Yikamaci,25,"Hayir, standart yeterli",4,Adana,Seyhan,3122
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Konyaalti,3459
Yikamaci,45,"Hayir, standart yeterli",2,Istanbul,Besiktas,5059
Yikamaci,45,"Hayir, standart yeterli",4,Istanbul,Sisli,5505
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5167
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Yuregir,2864
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Konyaalti,2862
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4073
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,2896
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2926
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4458
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Soke,2880
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Cukurova,2632
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Seyhan,2571
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3482
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4692
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,2626
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3170
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4298
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2780
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,3175
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3314
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4506
Yikamaci,45,"Hayir, standart yeterli",2,Adana,Yuregir,3243
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,4252
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2831
Yikamaci,50,"Hayir, standart yeterli",3,Istanbul,Besiktas,5328
Yerinde,40,"Hayir, standart yeterli",2,Adana,Yuregir,2676
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4974
Yerinde,35,"Hayir, standart yeterli",1,Istanbul,Besiktas,4586
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Soke,3116
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Konyaalti,2919
Yikamaci,15,"Hayir, standart yeterli",4,Aydin,Efeler,3040
Yikamaci,15,"Hayir, standart yeterli",1,Istanbul,Sisli,4465
Yerinde,35,"Hayir, standart yeterli",2,Antalya,Kepez,3140
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4905
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,2414
Yikamaci,50,"Hayir, standart yeterli",2,Ankara,Mamak,4321
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5029
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Soke,2555
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5050
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3083
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3617
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,4622
Yikamaci,35,"Hayir, standart yeterli",3,Aydin,Nazilli,3358
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Konyaalti,3358
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,4282
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3640
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3563
Yerinde,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2406
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5213
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3832
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Mamak,4475
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Soke,2550
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Besiktas,5336
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,4007
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Seyhan,2872
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3174
Yerinde,35,"Hayir, standart yeterli",3,Antalya,Konyaalti,3362
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3458
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3740
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4414
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3033
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3698
Yikamaci,35,"Hayir, standart yeterli",2,Aydin,Nazilli,3165
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2698
Yerinde,35,"Hayir, standart yeterli",2,Istanbul,Sisli,4706
Yikamaci,35,"Hayir, standart yeterli",4,Ankara,Mamak,4180
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5054
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3011
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5150
Yikamaci,35,"Hayir, standart yeterli",3,Antalya,Konyaalti,3689
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Konyaalti,3228
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4714
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,3941
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3252
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,4077
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3649
Yerinde,15,"Hayir, standart yeterli",4,Antalya,Kepez,3079
Yikamaci,45,"Hayir, standart yeterli",3,Antalya,Muratpasa,3775
Yerinde,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2538
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3432
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3003
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3432
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3889
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,4953
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Nazilli,3232
Yikamaci,15,"Hayir, standart yeterli",3,Ankara,Kecioren,3707
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3317
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4576
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2750
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Konyaalti,3168
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2591
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3082
Yikamaci,50,"Hayir, standart yeterli",4,Istanbul,Besiktas,5611
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4760
Yikamaci,25,"Hayir, standart yeterli",4,Adana,Cukurova,3001
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3637
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Konyaalti,3664
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2638
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Konyaalti,3998
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Efeler,3030
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2502
Yikamaci,25,"Hayir, standart yeterli",4,Istanbul,Sisli,5140
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,3215
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4344
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2434
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4585
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3993
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3292
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Soke,3258
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2852
Yikamaci,15,"Hayir, standart yeterli",3,Adana,Cukurova,2626
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4784
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Soke,3258
Yerinde,50,"Hayir, standart yeterli",3,Ankara,Mamak,4086
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,3302
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Besiktas,5285
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Soke,3269
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3086
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3557
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Mamak,4106
Yerinde,15,"Hayir, standart yeterli",4,Aydin,Soke,2727
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3136
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Konyaalti,3419
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3192
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3025
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3512
Yikamaci,45,"Hayir, standart yeterli",1,Istanbul,Besiktas,5066
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2659
Yikamaci,45,"Hayir, standart yeterli",4,Aydin,Nazilli,3749
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2440
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3336
Yikamaci,35,"Hayir, standart yeterli",4,Aydin,Nazilli,3440
Yikamaci,45,"Hayir, standart yeterli",3,Adana,Seyhan,3346
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Konyaalti,3468
Yikamaci,15,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4830
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Kecioren,4417
Yikamaci,50,"Hayir, standart yeterli",2,Adana,Seyhan,3192
Yerinde,25,"Hayir, standart yeterli",3,Aydin,Efeler,2848
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3832
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Seyhan,2753
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Seyhan,2227
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3106
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2562
Yikamaci,15,"Hayir, standart yeterli",2,Ankara,Mamak,3476
Yerinde,15,"Hayir, standart yeterli",2,Adana,Cukurova,2312
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Sisli,4762
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4218
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4946
Yerinde,10,"Hayir, standart yeterli",3,Adana,Seyhan,2282
Yerinde,30,"Hayir, standart yeterli",1,Antalya,Konyaalti,2935
Yerinde,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,2944
Yikamaci,45,"Hayir, standart yeterli",3,Antalya,Muratpasa,3870
Yerinde,20,"Hayir, standart yeterli",3,Adana,Cukurova,2530
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3252
Yerinde,40,"Hayir, standart yeterli",1,Adana,Seyhan,2561
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,4792
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4896
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4772
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Mamak,3124
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,3503
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4109
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5166
Yikamaci,15,"Hayir, standart yeterli",1,Ankara,Cankaya,3385
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3488
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3942
Yerinde,50,"Hayir, standart yeterli",4,Aydin,Efeler,3457
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3846
Yerinde,35,"Hayir, standart yeterli",1,Aydin,Efeler,2683
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3747
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Konyaalti,3791
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4058
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,4579
Yikamaci,15,"Hayir, standart yeterli",2,Aydin,Nazilli,2661
Yikamaci,15,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4586
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Konyaalti,3008
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,4995
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,4668
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3981
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4341
Yerinde,50,"Hayir, standart yeterli",1,Aydin,Nazilli,2988
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3556
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Konyaalti,2961
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3885
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3497
Yerinde,45,"Hayir, standart yeterli",1,Istanbul,Sisli,4653
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Yuregir,2481
Yerinde,15,"Hayir, standart yeterli",4,Ankara,Cankaya,3551
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Muratpasa,3956
Yerinde,50,"Hayir, standart yeterli",1,Aydin,Nazilli,2925
Yikamaci,35,"Hayir, standart yeterli",3,Adana,Yuregir,3123
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2363
Yikamaci,15,"Hayir, standart yeterli",3,Ankara,Cankaya,3763
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3089
Yerinde,20,"Hayir, standart yeterli",2,Adana,Yuregir,2437
Yikamaci,45,"Hayir, standart yeterli",1,Ankara,Mamak,4039
Yerinde,20,"Hayir, standart yeterli",2,Adana,Yuregir,2387
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3347
Yerinde,35,"Hayir, standart yeterli",3,Adana,Cukurova,2739
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,2782
Yerinde,25,"Hayir, standart yeterli",3,Antalya,Kepez,3073
Yikamaci,35,"Hayir, standart yeterli",2,Ankara,Mamak,3911
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3958
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3583
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4380
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Muratpasa,3385
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4383
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3279
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Soke,3049
Yerinde,35,"Hayir, standart yeterli",3,Aydin,Soke,2931
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2636
Yerinde,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2545
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2676
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2765
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3798
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2548
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3521
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3750
Yerinde,35,"Hayir, standart yeterli",4,Antalya,Konyaalti,3396
Yikamaci,35,"Hayir, standart yeterli",1,Aydin,Efeler,2937
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3635
Yikamaci,15,"Hayir, standart yeterli",3,Antalya,Muratpasa,3287
Yikamaci,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3803
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2684
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3068
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4457
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4224
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,2960
Yikamaci,35,"Hayir, standart yeterli",4,Aydin,Efeler,3514
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,4048
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4539
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Kepez,2620
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Konyaalti,3371
Yikamaci,25,"Hayir, standart yeterli",4,Aydin,Nazilli,3234
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Soke,2801
Yikamaci,25,"Hayir, standart yeterli",3,Adana,Cukurova,2807
Yerinde,15,"Hayir, standart yeterli",4,Adana,Yuregir,2478
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3397
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3332
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,3028
Yerinde,45,"Hayir, standart yeterli",3,Antalya,Konyaalti,3415
Yerinde,50,"Hayir, standart yeterli",2,Antalya,Muratpasa,3540
Yikamaci,25,"Hayir, standart yeterli",2,Aydin,Soke,2858
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Efeler,2760
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Mamak,3444
Yerinde,25,"Hayir, standart yeterli",4,Ankara,Kecioren,3715
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,2922
Yerinde,50,"Hayir, standart yeterli",4,Antalya,Kepez,3770
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Sisli,4726
Yerinde,15,"Hayir, standart yeterli",4,Ankara,Mamak,3615
Yerinde,15,"Hayir, standart yeterli",2,Istanbul,Sisli,4246
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4107
Yerinde,20,"Hayir, standart yeterli",4,Adana,Yuregir,2664
Yikamaci,50,"Hayir, standart yeterli",2,Antalya,Konyaalti,3737
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3830
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4598
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5333
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3461
Yikamaci,25,"Hayir, standart yeterli",4,Adana,Seyhan,3110
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4752
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3888
Yerinde,45,"Hayir, standart yeterli",3,Adana,Yuregir,3091
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3385
Yikamaci,35,"Hayir, standart yeterli",4,Antalya,Konyaalti,3696
